CODUSU,nro_hogar,ch03,ch04,ch06,ch07,ch08,nivel_ed,estado,cat_inac,ipcf,cat_ocup,pp03c,pp03i,pp10a,p21,tot_p12,t_vi,itf,ch12,ch13,ch14,pp3e_tot,pp3f_tot,df,rango_edad,adulto_esquiv,ID_hogar,ad_equiv_hogar,ingreso_necesario,pobre
TQRMNOQWWHLNLOCDEGPDJ00853568,1.0,1.0,2.0,43.0,5.0,4.0,4.0,1.0,,264500.0,3.0,1.0,2.0,,270000.0,,80000.0,1058000.0,4.0,1.0,,25.0,0.0,T125,30 a 45 años,0.77,TQRMNOQWWHLNLOCDEGPDJ00853568-1.0,3.3200000000000003,1212387.6400000001,1
TQRMNOQWWHLNLOCDEGPDJ00853568,1.0,3.0,2.0,22.0,5.0,4.0,5.0,1.0,,264500.0,3.0,1.0,1.0,,300000.0,,,1058000.0,6.0,2.0,1.0,18.0,0.0,T125,18 a 29 años,0.76,TQRMNOQWWHLNLOCDEGPDJ00853568-1.0,3.3200000000000003,1212387.6400000001,1
TQRMNOQWWHLNLOCDEGPDJ00853568,1.0,3.0,1.0,20.0,5.0,4.0,4.0,1.0,,264500.0,3.0,1.0,2.0,,380000.0,,,1058000.0,4.0,1.0,,30.0,0.0,T125,18 a 29 años,1.02,TQRMNOQWWHLNLOCDEGPDJ00853568-1.0,3.3200000000000003,1212387.6400000001,1
TQRMNOQWWHLNLOCDEGPDJ00853568,1.0,3.0,2.0,17.0,5.0,4.0,5.0,1.0,,264500.0,3.0,1.0,2.0,,,,28000.0,1058000.0,6.0,2.0,0.0,15.0,0.0,T125,17 años,0.77,TQRMNOQWWHLNLOCDEGPDJ00853568-1.0,3.3200000000000003,1212387.6400000001,1
TQRMNOPWWHJMLQCDEGPDJ00873529,2.0,1.0,1.0,32.0,2.0,1.0,4.0,1.0,,300000.0,3.0,1.0,2.0,,1000000.0,,,1500000.0,4.0,1.0,,45.0,0.0,T125,30 a 45 años,1.0,TQRMNOPWWHJMLQCDEGPDJ00873529-2.0,3.84,1402279.68,0
TQRMNOPWWHJMLQCDEGPDJ00873529,2.0,2.0,2.0,35.0,2.0,1.0,4.0,3.0,4.0,300000.0,,,,,,,,1500000.0,4.0,1.0,,,,T125,30 a 45 años,0.77,TQRMNOPWWHJMLQCDEGPDJ00873529-2.0,3.84,1402279.68,0
TQRMNOPWWHJMLQCDEGPDJ00873529,2.0,3.0,1.0,13.0,5.0,1.0,1.0,3.0,3.0,300000.0,,,,,,,,1500000.0,2.0,2.0,6.0,,,T125,13 años,0.9,TQRMNOPWWHJMLQCDEGPDJ00873529-2.0,3.84,1402279.68,0
TQRMNOQVTHKOKPCDEHIBB00857398,1.0,9.0,1.0,26.0,5.0,4.0,4.0,2.0,,500000.0,3.0,,,4.0,,,,1000000.0,4.0,1.0,,,,T125,18 a 29 años,1.02,TQRMNOQVTHKOKPCDEHIBB00857398-1.0,2.02,737657.54,0
TQRMNOSVTHMNLQCDEGPDJ00881498,1.0,1.0,1.0,57.0,5.0,1.0,6.0,1.0,,525000.0,3.0,2.0,2.0,,600000.0,100000.0,,1050000.0,6.0,1.0,,30.0,24.0,T125,46 a 60 años,1.0,TQRMNOSVTHMNLQCDEGPDJ00881498-1.0,2.0300000000000002,741309.31,0
TQRMNORQPHLNLMCDEHIBB00853769,1.0,1.0,2.0,61.0,5.0,1.0,2.0,3.0,4.0,115000.0,,,,,,,415000.0,575000.0,2.0,1.0,,,,T125,61 a 75 años,0.67,TQRMNORQPHLNLMCDEHIBB00853769-1.0,3.74,1365761.98,1
TQRMNORQPHLNLMCDEHIBB00853769,1.0,3.0,2.0,34.0,5.0,4.0,4.0,3.0,4.0,115000.0,,,,,,,160000.0,575000.0,4.0,1.0,,,,T125,30 a 45 años,0.77,TQRMNORQPHLNLMCDEHIBB00853769-1.0,3.74,1365761.98,1
TQRMNOQUYHLOLOCDEHPJB00854527,1.0,1.0,2.0,57.0,2.0,1.0,5.0,1.0,,319500.0,2.0,1.0,2.0,,300000.0,,,1278000.0,6.0,2.0,2.0,10.0,0.0,T125,46 a 60 años,0.76,TQRMNOQUYHLOLOCDEHPJB00854527-1.0,3.54,1292726.58,1
TQRMNOQUYHLOLOCDEHPJB00854527,1.0,2.0,1.0,60.0,2.0,4.0,5.0,1.0,,319500.0,2.0,1.0,2.0,,300000.0,,,1278000.0,6.0,2.0,2.0,20.0,0.0,T125,46 a 60 años,1.0,TQRMNOQUYHLOLOCDEHPJB00854527-1.0,3.54,1292726.58,1
TQRMNOTTWHMOKMCDEHIBB00881663,1.0,3.0,2.0,23.0,5.0,4.0,3.0,1.0,,137933.33,3.0,1.0,1.0,,184000.0,,,827600.0,4.0,2.0,2.0,20.0,0.0,T125,18 a 29 años,0.76,TQRMNOTTWHMOKMCDEHIBB00881663-1.0,4.41,1610430.57,1
TQRMNOTTWHMOKMCDEHIBB00881663,1.0,3.0,2.0,32.0,5.0,4.0,4.0,3.0,4.0,137933.33,,,,,,,,827600.0,4.0,1.0,,,,T125,30 a 45 años,0.77,TQRMNOTTWHMOKMCDEHIBB00881663-1.0,4.41,1610430.57,1
TQRMNOTTWHMOKMCDEHIBB00881663,1.0,5.0,2.0,6.0,5.0,4.0,1.0,4.0,3.0,137933.33,,,,,,,,827600.0,2.0,2.0,0.0,,,T125,6 años,0.64,TQRMNOTTWHMOKMCDEHIBB00881663-1.0,4.41,1610430.57,1
TQRMNOTTWHMOKMCDEHIBB00881663,1.0,5.0,2.0,6.0,5.0,4.0,1.0,4.0,3.0,137933.33,,,,,,,,827600.0,2.0,2.0,0.0,,,T125,6 años,0.64,TQRMNOTTWHMOKMCDEHIBB00881663-1.0,4.41,1610430.57,1
TQRMNOQVPHMOKNCDEHIBB00881664,1.0,1.0,2.0,57.0,1.0,4.0,4.0,2.0,,125000.0,3.0,,,5.0,,,,625000.0,4.0,1.0,,,,T125,46 a 60 años,0.76,TQRMNOQVPHMOKNCDEHIBB00881664-1.0,4.22,1541046.94,1
TQRMNOQVPHMOKNCDEHIBB00881664,1.0,2.0,1.0,53.0,1.0,4.0,1.0,1.0,,125000.0,2.0,1.0,2.0,,150000.0,,,625000.0,2.0,2.0,1.0,56.0,0.0,T125,46 a 60 años,1.0,TQRMNOQVPHMOKNCDEHIBB00881664-1.0,4.22,1541046.94,1
TQRMNOQVPHMOKNCDEHIBB00881664,1.0,3.0,1.0,23.0,5.0,4.0,4.0,1.0,,125000.0,4.0,1.0,1.0,,,,,625000.0,4.0,1.0,,36.0,0.0,T125,18 a 29 años,1.02,TQRMNOQVPHMOKNCDEHIBB00881664-1.0,4.22,1541046.94,1
TQRMNOQVPHMOKNCDEHIBB00881664,1.0,3.0,2.0,27.0,5.0,4.0,4.0,1.0,,125000.0,3.0,1.0,2.0,,350000.0,,125000.0,625000.0,4.0,1.0,,20.0,0.0,T125,18 a 29 años,0.76,TQRMNOQVPHMOKNCDEHIBB00881664-1.0,4.22,1541046.94,1
TQRMNOQVPHMOKNCDEHIBB00881664,1.0,5.0,2.0,8.0,5.0,4.0,1.0,4.0,3.0,125000.0,,,,,,,,625000.0,2.0,2.0,2.0,,,T125,8 años,0.68,TQRMNOQVPHMOKNCDEHIBB00881664-1.0,4.22,1541046.94,1
TQRMNOYQQHMOKOCDEHIBB00881665,1.0,1.0,2.0,32.0,1.0,1.0,4.0,3.0,4.0,216000.0,,,,,,,180000.0,1080000.0,4.0,1.0,,,,T125,30 a 45 años,0.77,TQRMNOYQQHMOKOCDEHIBB00881665-1.0,3.87,1413234.99,1
TQRMNOYQQHMOKOCDEHIBB00881665,1.0,2.0,1.0,35.0,1.0,1.0,4.0,1.0,,216000.0,3.0,1.0,2.0,,900000.0,,,1080000.0,4.0,1.0,,40.0,0.0,T125,30 a 45 años,1.0,TQRMNOYQQHMOKOCDEHIBB00881665-1.0,3.87,1413234.99,1
TQRMNOYQQHMOKOCDEHIBB00881665,1.0,3.0,1.0,10.0,5.0,1.0,1.0,3.0,3.0,216000.0,,,,,,,,1080000.0,2.0,2.0,4.0,,,T125,10 años,0.79,TQRMNOYQQHMOKOCDEHIBB00881665-1.0,3.87,1413234.99,1
TQRMNOYQQHMOKOCDEHIBB00881665,1.0,3.0,2.0,13.0,5.0,4.0,3.0,3.0,3.0,216000.0,,,,,,,,1080000.0,4.0,2.0,2.0,,,T125,13 años,0.76,TQRMNOYQQHMOKOCDEHIBB00881665-1.0,3.87,1413234.99,1
TQRMNOYQQHMOKOCDEHIBB00881665,1.0,3.0,1.0,4.0,5.0,1.0,7.0,4.0,5.0,216000.0,,,,,,,,1080000.0,1.0,2.0,0.0,,,T125,4 años,0.55,TQRMNOYQQHMOKOCDEHIBB00881665-1.0,3.87,1413234.99,1
TQRMNOQRXHKLMMCDEHPJB00857224,1.0,1.0,2.0,55.0,2.0,1.0,4.0,3.0,4.0,412500.0,,,,,,,,1650000.0,4.0,1.0,,,,T125,46 a 60 años,0.76,TQRMNOQRXHKLMMCDEHPJB00857224-1.0,3.39,1237950.03,0
TQRMNOQRXHKLMMCDEHPJB00857224,1.0,3.0,2.0,27.0,5.0,2.0,6.0,1.0,,412500.0,3.0,1.0,2.0,,700000.0,,,1650000.0,7.0,1.0,,40.0,0.0,T125,18 a 29 años,0.76,TQRMNOQRXHKLMMCDEHPJB00857224-1.0,3.39,1237950.03,0
TQRMNOQRXHKLMMCDEHPJB00857224,1.0,3.0,1.0,17.0,5.0,1.0,3.0,3.0,3.0,412500.0,,,,,,,,1650000.0,4.0,2.0,5.0,,,T125,17 años,1.04,TQRMNOQRXHKLMMCDEHPJB00857224-1.0,3.39,1237950.03,0
TQRMNOQRXHKLMMCDEHPJB00857224,1.0,2.0,1.0,63.0,2.0,1.0,4.0,1.0,,412500.0,3.0,1.0,2.0,,950000.0,,,1650000.0,4.0,1.0,,40.0,0.0,T125,61 a 75 años,0.83,TQRMNOQRXHKLMMCDEHPJB00857224-1.0,3.39,1237950.03,0
TQRMNOPRTHJOLQCDEGOIH00872856,1.0,1.0,2.0,29.0,5.0,1.0,4.0,1.0,,244500.0,3.0,1.0,2.0,,550000.0,,,978000.0,4.0,1.0,,30.0,0.0,T125,18 a 29 años,0.76,TQRMNOPRTHJOLQCDEGOIH00872856-1.0,2.79,1018843.83,1
TQRMNOPRTHJOLQCDEGOIH00872856,1.0,8.0,2.0,25.0,5.0,4.0,3.0,3.0,4.0,244500.0,,,,,,,128000.0,978000.0,4.0,2.0,4.0,,,T125,18 a 29 años,0.76,TQRMNOPRTHJOLQCDEGOIH00872856-1.0,2.79,1018843.83,1
TQRMNOPRTHJOLQCDEGOIH00872856,1.0,8.0,2.0,14.0,5.0,1.0,3.0,3.0,3.0,244500.0,,,,,,,,978000.0,4.0,2.0,0.0,,,T125,14 años,0.76,TQRMNOPRTHJOLQCDEGOIH00872856-1.0,2.79,1018843.83,1
TQRMNOPRTHJOLQCDEGOIH00872856,1.0,9.0,2.0,3.0,5.0,4.0,7.0,4.0,5.0,244500.0,,,,,,,,978000.0,0.0,0.0,,,,T125,3 años,0.51,TQRMNOPRTHJOLQCDEGOIH00872856-1.0,2.79,1018843.83,1
TQRMNOPRSHLOLSCDEHPJB00854552,1.0,1.0,2.0,54.0,1.0,1.0,2.0,1.0,,166666.67,2.0,1.0,2.0,,500000.0,,,500000.0,2.0,1.0,,48.0,0.0,T125,46 a 60 años,0.76,TQRMNOPRSHLOLSCDEHPJB00854552-1.0,2.35,858165.9500000001,1
TQRMNOPRSHLOLSCDEHPJB00854552,1.0,3.0,2.0,26.0,5.0,2.0,5.0,3.0,3.0,166666.67,,,,,,,,500000.0,7.0,2.0,5.0,,,T125,18 a 29 años,0.76,TQRMNOPRSHLOLSCDEHPJB00854552-1.0,2.35,858165.9500000001,1
TQRMNOPYUHMMKUCDEGPDJ00881399,1.0,1.0,1.0,66.0,3.0,1.0,3.0,1.0,,980000.0,3.0,1.0,2.0,,980000.0,,,1960000.0,4.0,2.0,5.0,40.0,0.0,T125,61 a 75 años,0.83,TQRMNOPYUHMMKUCDEGPDJ00881399-1.0,1.66,606193.82,0
TQRMNOPYUHMMKUCDEGPDJ00881399,1.0,8.0,1.0,67.0,3.0,1.0,4.0,1.0,,980000.0,3.0,1.0,2.0,,980000.0,,,1960000.0,4.0,1.0,,40.0,0.0,T125,61 a 75 años,0.83,TQRMNOPYUHMMKUCDEGPDJ00881399-1.0,1.66,606193.82,0
TQRMNOPXYHLLKRCDEGPDJ00853592,2.0,1.0,1.0,46.0,1.0,1.0,6.0,1.0,,337500.0,3.0,1.0,2.0,,900000.0,,,1350000.0,6.0,1.0,,84.0,0.0,T125,46 a 60 años,1.0,TQRMNOPXYHLLKRCDEGPDJ00853592-2.0,3.39,1237950.03,0
TQRMNOPXYHLLKRCDEGPDJ00853592,2.0,2.0,2.0,43.0,1.0,1.0,4.0,3.0,4.0,337500.0,,,,,,,,1350000.0,4.0,1.0,,,,T125,30 a 45 años,0.77,TQRMNOPXYHLLKRCDEGPDJ00853592-2.0,3.39,1237950.03,0
TQRMNOPXYHLLKRCDEGPDJ00853592,2.0,3.0,2.0,5.0,5.0,1.0,7.0,4.0,5.0,337500.0,,,,,,,,1350000.0,1.0,2.0,0.0,,,T125,5 años,0.6,TQRMNOPXYHLLKRCDEGPDJ00853592-2.0,3.39,1237950.03,0
TQRMNOPXYHLLKRCDEGPDJ00853592,2.0,3.0,1.0,19.0,5.0,1.0,3.0,3.0,3.0,337500.0,,,,,,,,1350000.0,4.0,2.0,4.0,,,T125,18 a 29 años,1.02,TQRMNOPXYHLLKRCDEGPDJ00853592-2.0,3.39,1237950.03,0
TQRMNOPWWHJMLQCDEGPDJ00873529,2.0,3.0,1.0,11.0,5.0,1.0,1.0,3.0,3.0,300000.0,,,,,,,,1500000.0,2.0,2.0,5.0,,,T125,11 años,0.82,TQRMNOPWWHJMLQCDEGPDJ00873529-2.0,3.84,1402279.68,0
TQRMNOPWWHJMLQCDEGPDJ00873529,2.0,3.0,2.0,0.0,5.0,1.0,7.0,4.0,5.0,300000.0,,,,,,,,1500000.0,0.0,0.0,,,,T125,Menor de 1 año,0.35,TQRMNOPWWHJMLQCDEGPDJ00873529-2.0,3.84,1402279.68,0
TQRMNOSVTHMNLQCDEGPDJ00881498,1.0,3.0,1.0,16.0,5.0,1.0,3.0,3.0,4.0,525000.0,,,,,,,,1050000.0,4.0,2.0,2.0,,,T125,16 años,1.03,TQRMNOSVTHMNLQCDEGPDJ00881498-1.0,2.0300000000000002,741309.31,0
TQRMNORQPHLNLMCDEHIBB00853769,1.0,3.0,1.0,22.0,5.0,4.0,6.0,3.0,7.0,115000.0,,,,,,,,575000.0,6.0,1.0,,,,T125,18 a 29 años,1.02,TQRMNORQPHLNLMCDEHIBB00853769-1.0,3.74,1365761.98,1
TQRMNORQPHLNLMCDEHIBB00853769,1.0,5.0,2.0,8.0,5.0,4.0,1.0,4.0,3.0,115000.0,,,,,,,,575000.0,2.0,2.0,2.0,,,T125,8 años,0.68,TQRMNORQPHLNLMCDEHIBB00853769-1.0,3.74,1365761.98,1
TQRMNORQPHLNLMCDEHIBB00853769,1.0,5.0,2.0,5.0,5.0,4.0,7.0,4.0,5.0,115000.0,,,,,,,,575000.0,1.0,2.0,0.0,,,T125,5 años,0.6,TQRMNORQPHLNLMCDEHIBB00853769-1.0,3.74,1365761.98,1
TQRMNQVVTHJOKUCDEHIBB00873672,1.0,1.0,2.0,21.0,1.0,4.0,3.0,3.0,4.0,203333.33,,,,,,,160000.0,610000.0,4.0,2.0,5.0,,,T125,18 a 29 años,0.76,TQRMNQVVTHJOKUCDEHIBB00873672-1.0,2.24,817996.4800000001,1
TQRMNQVVTHJOKUCDEHIBB00873672,1.0,2.0,1.0,23.0,1.0,4.0,3.0,1.0,,203333.33,3.0,1.0,2.0,,450000.0,,,610000.0,4.0,2.0,2.0,44.0,0.0,T125,18 a 29 años,1.02,TQRMNQVVTHJOKUCDEHIBB00873672-1.0,2.24,817996.4800000001,1
TQRMNQVVTHJOKUCDEHIBB00873672,1.0,3.0,2.0,2.0,5.0,4.0,7.0,4.0,5.0,203333.33,,,,,,,,610000.0,1.0,2.0,0.0,,,T125,2 años,0.46,TQRMNQVVTHJOKUCDEHIBB00873672-1.0,2.24,817996.4800000001,1
TQRMNQVVWHJOKUCDEHIBB00872513,1.0,1.0,2.0,34.0,5.0,4.0,3.0,1.0,,82500.0,3.0,1.0,1.0,,250000.0,,80000.0,330000.0,4.0,2.0,1.0,20.0,0.0,T125,30 a 45 años,0.77,TQRMNQVVWHJOKUCDEHIBB00872513-1.0,2.77,1011540.29,1
TQRMNQVVWHJOKUCDEHIBB00872513,1.0,3.0,2.0,14.0,5.0,4.0,3.0,3.0,3.0,82500.0,,,,,,,,330000.0,4.0,2.0,1.0,,,T125,14 años,0.76,TQRMNQVVWHJOKUCDEHIBB00872513-1.0,2.77,1011540.29,1
TQRMNQVVWHJOKUCDEHIBB00872513,1.0,3.0,1.0,9.0,5.0,4.0,1.0,4.0,3.0,82500.0,,,,,,,,330000.0,2.0,2.0,4.0,,,T125,9 años,0.69,TQRMNQVVWHJOKUCDEHIBB00872513-1.0,2.77,1011540.29,1
TQRMNQVVWHJOKUCDEHIBB00872513,1.0,3.0,1.0,4.0,5.0,4.0,7.0,4.0,5.0,82500.0,,,,,,,,330000.0,1.0,2.0,0.0,,,T125,4 años,0.55,TQRMNQVVWHJOKUCDEHIBB00872513-1.0,2.77,1011540.29,1
TQRMNORTUHJMLLCDEHIBB00872514,1.0,1.0,2.0,55.0,5.0,1.0,3.0,3.0,4.0,108333.33,,,,,,,325000.0,325000.0,4.0,2.0,3.0,,,T125,46 a 60 años,0.76,TQRMNORTUHJMLLCDEHIBB00872514-1.0,2.54,927549.58,1
TQRMNORTUHJMLLCDEHIBB00872514,1.0,3.0,2.0,18.0,5.0,4.0,5.0,3.0,3.0,108333.33,,,,,,,,325000.0,7.0,2.0,1.0,,,T125,18 a 29 años,0.76,TQRMNORTUHJMLLCDEHIBB00872514-1.0,2.54,927549.58,1
TQRMNORTUHJMLLCDEHIBB00872514,1.0,3.0,1.0,25.0,5.0,4.0,4.0,3.0,7.0,108333.33,,,,,,,,325000.0,4.0,1.0,,,,T125,18 a 29 años,1.02,TQRMNORTUHJMLLCDEHIBB00872514-1.0,2.54,927549.58,1
TQRMNOSXQHLMLNCDEHIBB00853770,1.0,1.0,2.0,53.0,3.0,4.0,3.0,3.0,4.0,76363.64,,,,,,,350000.0,840000.0,4.0,2.0,2.0,,,T125,46 a 60 años,0.76,TQRMNOSXQHLMLNCDEHIBB00853770-1.0,8.93,3261030.61,1
TQRMNOSXQHLMLNCDEHIBB00853770,1.0,3.0,1.0,31.0,1.0,4.0,4.0,1.0,,76363.64,3.0,,1.0,,350000.0,,,840000.0,4.0,1.0,,0.0,0.0,T125,30 a 45 años,1.0,TQRMNOSXQHLMLNCDEHIBB00853770-1.0,8.93,3261030.61,1
TQRMNOQUYHLOLOCDEHPJB00854527,1.0,3.0,2.0,23.0,5.0,1.0,5.0,1.0,,319500.0,4.0,1.0,2.0,,,,28000.0,1278000.0,7.0,2.0,2.0,10.0,0.0,T125,18 a 29 años,0.76,TQRMNOQUYHLOLOCDEHPJB00854527-1.0,3.54,1292726.58,1
TQRMNOQUYHLOLOCDEHPJB00854527,1.0,3.0,1.0,28.0,5.0,1.0,6.0,1.0,,319500.0,3.0,1.0,2.0,,650000.0,,,1278000.0,6.0,1.0,,50.0,0.0,T125,18 a 29 años,1.02,TQRMNOQUYHLOLOCDEHPJB00854527-1.0,3.54,1292726.58,1
TQRMNOQRYHMOLSCDEHPJB00881642,1.0,1.0,2.0,73.0,4.0,1.0,1.0,1.0,,329250.0,2.0,2.0,2.0,,80000.0,30000.0,329000.0,1317000.0,2.0,2.0,0.0,31.0,6.0,T125,61 a 75 años,0.67,TQRMNOQRYHMOLSCDEHPJB00881642-1.0,3.45,1259860.6500000001,0
TQRMNOQRYHMOLSCDEHPJB00881642,1.0,3.0,2.0,47.0,1.0,4.0,3.0,1.0,,329250.0,3.0,2.0,2.0,,120000.0,180000.0,,1317000.0,4.0,2.0,1.0,6.0,9.0,T125,46 a 60 años,0.76,TQRMNOQRYHMOLSCDEHPJB00881642-1.0,3.45,1259860.6500000001,0
TQRMNOQRYHMOLSCDEHPJB00881642,1.0,5.0,1.0,26.0,5.0,4.0,4.0,3.0,7.0,329250.0,,,,,,,,1317000.0,4.0,1.0,,,,T125,18 a 29 años,1.02,TQRMNOQRYHMOLSCDEHPJB00881642-1.0,3.45,1259860.6500000001,0
TQRMNOQRYHMOLSCDEHPJB00881642,1.0,4.0,1.0,36.0,1.0,1.0,3.0,1.0,,329250.0,3.0,2.0,2.0,,500000.0,78000.0,,1317000.0,4.0,2.0,1.0,40.0,5.0,T125,30 a 45 años,1.0,TQRMNOQRYHMOLSCDEHPJB00881642-1.0,3.45,1259860.6500000001,0
TQRMNORWPHKOKPCDEHIBB00860598,1.0,1.0,1.0,70.0,4.0,1.0,2.0,3.0,1.0,109666.67,,,,,,,480000.0,658000.0,2.0,1.0,,,,T125,61 a 75 años,0.83,TQRMNORWPHKOKPCDEHIBB00860598-1.0,4.67,1705376.59,1
TQRMNORWPHKOKPCDEHIBB00860598,1.0,3.0,1.0,25.0,5.0,1.0,4.0,1.0,,109666.67,3.0,1.0,2.0,,,,,658000.0,4.0,1.0,,45.0,0.0,T125,18 a 29 años,1.02,TQRMNORWPHKOKPCDEHIBB00860598-1.0,4.67,1705376.59,1
TQRMNORWPHKOKPCDEHIBB00860598,1.0,3.0,2.0,33.0,5.0,4.0,4.0,2.0,,109666.67,3.0,,,4.0,,,178000.0,658000.0,4.0,1.0,,,,T125,30 a 45 años,0.77,TQRMNORWPHKOKPCDEHIBB00860598-1.0,4.67,1705376.59,1
TQRMNORWPHKOKPCDEHIBB00860598,1.0,5.0,2.0,13.0,5.0,4.0,3.0,3.0,3.0,109666.67,,,,,,,,658000.0,4.0,2.0,1.0,,,T125,13 años,0.76,TQRMNORWPHKOKPCDEHIBB00860598-1.0,4.67,1705376.59,1
TQRMNOQXVHMNKTCDEHPJB00881326,1.0,1.0,2.0,47.0,3.0,1.0,3.0,1.0,,150000.0,2.0,1.0,2.0,,200000.0,,,300000.0,4.0,2.0,0.0,16.0,0.0,T125,46 a 60 años,0.76,TQRMNOQXVHMNKTCDEHPJB00881326-1.0,1.6099999999999999,587934.97,1
TQRMNOQXVHMNKTCDEHPJB00881326,1.0,3.0,1.0,12.0,5.0,1.0,3.0,3.0,3.0,150000.0,,,,,,,100000.0,300000.0,4.0,2.0,0.0,,,T125,12 años,0.85,TQRMNOQXVHMNKTCDEHPJB00881326-1.0,1.6099999999999999,587934.97,1
TQRMNOQRUHLOKPCDEHPJB00854447,1.0,1.0,1.0,55.0,1.0,4.0,2.0,2.0,,114000.0,2.0,,,2.0,,,,228000.0,2.0,1.0,,,,T125,46 a 60 años,1.0,TQRMNOQRUHLOKPCDEHPJB00854447-1.0,1.76,642711.52,1
TQRMNOQRUHLOKPCDEHPJB00854447,1.0,2.0,2.0,53.0,1.0,4.0,2.0,1.0,,114000.0,3.0,2.0,1.0,,168000.0,60000.0,,228000.0,2.0,1.0,,28.0,5.0,T125,46 a 60 años,0.76,TQRMNOQRUHLOKPCDEHPJB00854447-1.0,1.76,642711.52,1
TQRMNORQVHLOKRCDEHPJB00854459,1.0,1.0,1.0,67.0,2.0,1.0,2.0,3.0,4.0,485000.0,,,,,,,510000.0,970000.0,2.0,1.0,,,,T125,61 a 75 años,0.83,TQRMNORQVHLOKRCDEHPJB00854459-1.0,1.5,547765.5,0
TQRMNORQVHLOKRCDEHPJB00854459,1.0,2.0,2.0,74.0,2.0,1.0,2.0,3.0,4.0,485000.0,,,,,,,460000.0,970000.0,2.0,1.0,,,,T125,61 a 75 años,0.67,TQRMNORQVHLOKRCDEHPJB00854459-1.0,1.5,547765.5,0
TQRMNOQTTHJMKUCDEHLEH00873161,1.0,1.0,2.0,23.0,5.0,4.0,5.0,3.0,3.0,275000.0,,,,,,,300000.0,550000.0,7.0,2.0,1.0,,,T125,18 a 29 años,0.76,TQRMNOQTTHJMKUCDEHLEH00873161-1.0,1.52,555069.04,1
TQRMNOQTTHJMKUCDEHLEH00873161,1.0,10.0,2.0,23.0,5.0,4.0,5.0,3.0,3.0,275000.0,,,,,,,250000.0,550000.0,7.0,2.0,1.0,,,T125,18 a 29 años,0.76,TQRMNOQTTHJMKUCDEHLEH00873161-1.0,1.52,555069.04,1
TQRMNOPRSHLOLSCDEHPJB00854552,1.0,2.0,1.0,62.0,1.0,2.0,4.0,1.0,,166666.67,4.0,1.0,2.0,,,,,500000.0,4.0,1.0,,24.0,0.0,T125,61 a 75 años,0.83,TQRMNOPRSHLOLSCDEHPJB00854552-1.0,2.35,858165.9500000001,1
TQRMNOQUQHLOLTCDEHPJB00854503,1.0,1.0,1.0,46.0,1.0,4.0,2.0,1.0,,228500.0,3.0,1.0,2.0,,400000.0,,,914000.0,2.0,1.0,,40.0,0.0,T125,46 a 60 años,1.0,TQRMNOQUQHLOLTCDEHPJB00854503-1.0,3.83,1398627.91,1
TQRMNOQUQHLOLTCDEHPJB00854503,1.0,2.0,2.0,45.0,1.0,4.0,2.0,1.0,,228500.0,3.0,1.0,1.0,,200000.0,,74000.0,914000.0,2.0,1.0,,30.0,0.0,T125,30 a 45 años,0.77,TQRMNOQUQHLOLTCDEHPJB00854503-1.0,3.83,1398627.91,1
TQRMNOQUQHLOLTCDEHPJB00854503,1.0,3.0,1.0,22.0,5.0,4.0,4.0,1.0,,228500.0,3.0,1.0,2.0,,240000.0,,,914000.0,4.0,1.0,,24.0,0.0,T125,18 a 29 años,1.02,TQRMNOQUQHLOLTCDEHPJB00854503-1.0,3.83,1398627.91,1
TQRMNOQUQHLOLTCDEHPJB00854503,1.0,3.0,1.0,17.0,5.0,4.0,3.0,3.0,3.0,228500.0,,,,,,,,914000.0,4.0,2.0,5.0,,,T125,17 años,1.04,TQRMNOQUQHLOLTCDEHPJB00854503-1.0,3.83,1398627.91,1
TQRMNOURYHLOLUCDEHPJB00854549,1.0,1.0,2.0,38.0,1.0,4.0,3.0,1.0,,255000.0,3.0,1.0,2.0,,280000.0,,240000.0,1020000.0,4.0,2.0,4.0,40.0,0.0,T125,30 a 45 años,0.77,TQRMNOURYHLOLUCDEHPJB00854549-1.0,3.17,1157611.09,1
TQRMNOURYHLOLUCDEHPJB00854549,1.0,2.0,1.0,37.0,1.0,4.0,3.0,1.0,,255000.0,3.0,1.0,1.0,,500000.0,,,1020000.0,4.0,2.0,2.0,40.0,0.0,T125,30 a 45 años,1.0,TQRMNOURYHLOLUCDEHPJB00854549-1.0,3.17,1157611.09,1
TQRMNOURYHLOLUCDEHPJB00854549,1.0,3.0,2.0,11.0,5.0,4.0,1.0,3.0,3.0,255000.0,,,,,,,,1020000.0,2.0,2.0,5.0,,,T125,11 años,0.72,TQRMNOURYHLOLUCDEHPJB00854549-1.0,3.17,1157611.09,1
TQRMNOURYHLOLUCDEHPJB00854549,1.0,3.0,1.0,8.0,5.0,4.0,1.0,4.0,3.0,255000.0,,,,,,,,1020000.0,2.0,2.0,3.0,,,T125,8 años,0.68,TQRMNOURYHLOLUCDEHPJB00854549-1.0,3.17,1157611.09,1
TQRMNORVWHKOLSCDEHPJB00856702,1.0,1.0,1.0,60.0,2.0,4.0,3.0,3.0,4.0,6666.67,,,,,,,,20000.0,4.0,2.0,1.0,,,T125,46 a 60 años,1.0,TQRMNORVWHKOLSCDEHPJB00856702-1.0,2.7800000000000002,1015192.06,1
