Barrio,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03,2023-04,2023-05,2023-06,2023-07,2023-08,2023-09,2023-10,2023-11,2023-12,2024-01,2024-02,2024-03,2024-04,2024-05,2024-06,2024-07,2024-08,2024-09,2024-10,2024-11,2024-12,2025-01,2025-02,2025-03,2025-04,2025-05,2025-06,2025-07,2025-08,2025-09,2025-10
Villa Devoto,8.322132608844854,8.111728083308073,,7.593180413448172,-5.459585514144159,7.99166425713596,7.917887760823962,7.730360526778969,7.9139942475192315,8.066421753796437,7.634469283181166,7.517787552831575,8.001090510549403,8.001250979510232,7.882314918980268,7.772752716468742,7.824046010856292,7.888584531993863,7.806754513746231,7.87139213145349,7.783224016336037,7.888584531993863,7.824046010856292,7.783224016336037,7.827812493651769,7.7440033031827555,7.818367959267679,7.773908925422273,7.694006350530869,7.759507489718721,7.7406644019172415,7.720703659354703,7.743076948322625,7.687913836531712,7.688813605908495,7.6995163003299885,7.697588156032352,7.7406644019172415,7.661527081358517,7.715505842281086,7.623250455860466,7.694834279376286,7.63864278752493,7.680945167215619,7.647859442629853,7.587657232792062,7.600902459542082,7.610797962085927,7.689914017558952,7.705854060861763,7.737034633866663,7.620320545399184,7.581266485025224,7.666597718807477,7.542133426376425,7.634002407968428,7.579348016970052,7.625800011163809,7.639616971722773,7.682075749585905,7.6565812847067,7.639722451391664,7.648155344392628,7.6525496610891155,7.678864001011794,7.687913836531712,7.710653323501202,7.718685495198466,7.693858593740032,7.718685495198466,7.71583242621606,7.749082972382837,7.752302105997451,7.806241386222785,7.8002353621625735,7.806610949034191,7.813463901525755,7.789950698279135,7.778236474824998,7.805696872188095,7.810622990524151,7.762467503125569
Villa General Mitre,7.561928325110307,,,,6.057604249612522,,7.545842682359055,7.834578583356185,7.629889996415335,,,7.91778756288799,7.787004739175943,7.887447522206788,7.403543025383588,8.005255838797556,7.74608446938658,7.593897025817922,8.017796263473869,7.635657305595131,7.661527081358517,7.372060887113235,7.517520850603031,7.5883236773352225,7.569153761227502,7.5070495507357355,7.610471910558233,7.526358494921559,7.5883236773352225,7.513891082552453,7.600902459542082,7.5070495507357355,7.4150030814002434,7.504650660082496,7.423770097821086,7.296319613752628,7.4399720927294455,7.3975389905777895,7.403543025383588,7.438383530044307,7.5103884520012505,7.323190079836067,7.380661667885834,7.383109491070112,7.313220387090301,7.4673710669175595,7.268445074767323,7.3777589082278725,,,7.47122463623355,7.270198023911034,7.504052633552165,7.345680937593194,7.359740402725194,7.461545758307572,7.327609124542401,7.286140062497159,7.286034246786144,7.361422488908179,7.291138148671013,7.335199293809077,7.330028692489794,7.418580902748128,7.357093936431651,7.367548092867641,7.340176197078829,7.371328017897582,7.418580902748128,7.411891914597331,7.465331015027671,7.4794049064812835,7.545289641986971,7.546401989498026,7.567498124706027,7.5186643613051105,7.501006176005312,7.462066014687866,7.518210743696969,7.5186643613051105,7.43727303576028,7.433848374878917
Villa Lugano,6.907755278982137,,7.24868186595273,7.230153788391688,6.907755278982137,6.984716320118266,7.153688038094007,7.003065458786462,7.450841764966349,7.182858569227058,7.184376404074493,7.176019265576817,7.0350170585930645,7.4124270371737495,6.824373670043086,7.067603979924033,7.068272205809238,7.144885072271086,7.003065458786462,7.217910207285977,7.231994947167715,7.083645945445801,7.0599470943240625,7.3777589082278725,7.035588650492022,7.275480059107454,7.106606137727303,7.068967872565857,7.147705948612728,7.0458081563255055,7.15427927894041,7.1308988302963465,7.076789941755507,7.175234644116399,7.1572161386137205,7.049725540252524,7.038783541388542,6.992582712163749,7.090076835776092,7.1308988302963465,6.9753764074962135,6.940457119849453,7.038808395604278,6.9871288665236495,6.838762407495186,6.914923768460749,6.90608722188144,6.907755278982137,6.978073913697542,7.057567557210797,7.059439866314202,7.061905958809396,7.07326971745971,7.246730645821469,6.882437470997847,6.906997990040228,6.84587987526405,6.907755278982137,6.779921907472252,6.801839053390588,6.9181180660176835,6.895176496775277,6.866933284461882,6.959139478328615,6.8666908203196275,6.969767266194013,6.906029653014667,6.884240820192942,6.857714332911052,6.860502394131592,6.8940973736586555,6.889736773479458,6.959139478328615,7.021032352717815,6.952875714262607,6.946975992135418,6.947776632818906,6.968379900798572,7.003065458786462,6.887552571664617,6.907755278982137,6.878767742108884
Villa Luro,,8.078688229229872,8.16259861837538,7.847762537473608,7.800878951574758,7.839275738286837,7.190511233097862,7.893038882343244,7.7259269398966355,7.796647036668178,7.687913836531712,7.926700164916376,7.919356190660617,7.838658723224138,7.6823954937932655,7.8735466546293225,7.565634320704625,7.726065602496088,7.7453791678409445,7.866605625275088,7.690514618231769,7.803368582428504,7.692118467813744,7.707512194600341,7.745230619896822,7.669895331029034,7.699342532355335,7.707512194600341,7.661527081358517,7.565184376940003,7.592934289892906,7.6368344687681455,7.651391859464474,7.598008101515718,7.597563558276567,7.5950027374148945,7.5468352382718065,7.613481241748943,7.590852123688581,7.52085141850049,7.671106718215331,7.551252550898262,7.4492119463016495,7.560231419811155,7.517612836206721,7.461140517166924,7.490645973272049,7.435555441234827,7.521765138983358,7.530943870935172,7.590431159674787,7.600902459542082,7.418580902748128,7.513891082552453,7.563715478987805,7.578923552823307,7.431003422746685,7.504052633552165,7.512106960758952,7.652195753929632,7.43481209767671,7.490039866730273,7.51472476330103,7.515744651201776,7.600902459542082,7.512609852396404,7.531646948526372,7.521765138983358,7.541719696392309,7.57191492266883,7.572731582575386,7.584373157590872,7.59890045687141,7.6587220304309085,7.600902459542082,7.623375315394141,7.600902459542082,7.615501258963235,7.594213471391286,7.63864278752493,7.585268552803468,7.619860799179621
Villa Maipu,7.141370130163642,,,,6.9532176530588945,,6.979214242964282,7.003065458786462,7.032918421936143,6.907755278982137,6.659738462922787,6.882437470997847,7.202554819202782,6.5646605016004305,7.156971070606122,7.090076835776092,7.127817163758939,7.298621587669149,7.047517221357296,7.418580902748128,7.122866658599083,7.2236082284006145,7.1073683328861526,7.195437351433918,7.562681246721884,7.001372156390395,7.082108666126914,7.17741884593124,7.054912923318425,7.003065458786462,7.357672149661135,7.090076835776092,6.869534066161939,7.047927225480311,7.003065458786462,6.923670734288036,6.939785582135938,7.025538314638521,6.882437470997847,6.856461984594587,6.9767481504690885,6.99608636764707,6.856461984594587,7.003065458786462,6.802394763324311,7.047517221357296,6.69326146924741,6.907755278982137,,,,,7.101911293423094,7.188057244136296,6.907755278982137,6.63967723403313,6.708626603871801,6.771418835430006,6.708626603871801,6.618075203867683,6.6050353291658155,6.8340675631909775,6.789972243325754,6.771418835430006,6.846121881975817,6.632812232307786,6.8987054434622195,6.784432062950138,6.689066078017308,6.85351930438511,6.795906978845568,6.605703266247404,6.820743901992508,6.600270579234176,6.8505968651421885,6.812445099177812,6.8738537273064555,6.851340748974351,6.714758776634465,6.704371039914948,6.702311304767329,6.7178865165528
Villa Ortuzar,,,7.983395185141644,7.919356190660617,,7.649567631523364,,8.015101247619,,8.421883011611913,8.105998542899716,,,7.904262344713093,8.15781919050834,,7.995211552987421,7.941829046512676,8.122538999412289,7.879105788039319,7.805696872188095,7.686133027539659,7.793586803371584,7.755053139369341,7.813584225405975,7.669895331029034,7.7746085784304215,7.64636483361884,7.745110616196011,7.752587046874147,7.714045115641964,7.750021195328122,7.692417568377856,7.658531572378719,7.767956544205249,7.6355926561870335,7.615291196994182,7.590952128688914,7.607917633000914,7.629073336508779,7.644694107438458,7.641724454062338,7.609791406959328,7.661527081358517,7.621521746744818,7.639616971722773,7.536363938404511,7.591397975230518,7.654969680812358,,7.626349125203246,7.690410716730299,7.712128094652307,7.474045174005253,7.75996715417177,7.658041512925259,7.6098310902863835,7.6255950721324535,7.59402958025432,7.571401795145384,7.600902459542082,7.559517243379228,7.663971876113129,7.619329311892395,7.688336758931757,7.633916863818882,7.609585873098811,7.637943731222431,7.600902459542082,7.703556613602165,7.771043391235853,7.713260618604307,7.787773885767523,7.873642951995664,7.798728202872002,7.761694271605814,7.758240393063519,7.80330595797389,7.733074232650566,7.786305682873445,7.788943086233488,7.780243388197899
Villa Pueyrredon,7.5173754172104985,7.313220387090301,8.129427660407474,,,,7.648952157183791,8.047189562170502,7.628301433730197,7.669895331029034,7.600902459542082,7.712128094652307,7.856835833679283,7.659171367666058,7.7440033031827555,7.983894711798188,7.943847210668912,7.811924650323947,7.784825297703011,7.88120442469624,7.726065602496088,7.766887597016344,7.745152068386629,7.744609180208258,7.763421389039857,7.738103581055567,7.763421389039857,7.71489789481635,7.696212639346407,7.706262975199909,7.689455856883527,7.674233732627632,7.684783943522785,7.668561108015897,7.649692623711514,7.643462073960879,7.677121239978915,7.641724454062338,7.611484568872619,7.600902459542082,7.623375315394141,7.641724454062338,7.543744045702134,7.600902459542082,7.542903002610641,7.54755647883679,7.534944491750285,7.571533269014959,7.763421389039857,7.528581797962456,7.734433852166605,7.495541943884256,7.540277837725648,7.462709053811748,7.491340257030556,7.445147930132849,7.457801615901409,7.446751779714824,7.495541943884256,7.56331974839304,7.5186643613051105,7.539027055823995,7.5038085971742285,7.433848374878917,7.545873863578256,7.426549072397305,7.525553022300295,7.501746248708029,7.513385776799491,7.551005488397459,7.514817866877115,7.575584651557793,7.609636139510837,7.558342845123287,7.659028418627147,7.614466341156847,7.6348040112177635,7.6127369171890855,7.594429945036465,7.600902459542082,7.638107454816581,7.612202014796016
Villa Real,,,,7.778583636779535,7.852216887822989,,,,,7.636789218875607,7.656991926193126,6.961822500252413,7.712820375746068,7.6597429595650155,,7.495541943884256,7.853898974005974,7.703901699014229,7.600902459542082,7.728735831051967,7.431003422746685,7.5443321080536885,7.512981578169612,7.269869946216687,7.432483807917119,7.675010431695804,7.547792634228134,7.586209509280462,7.495541943884256,7.575803087295904,7.536363938404511,7.405410439558382,7.499322666724162,7.58221032652993,7.418580902748128,7.4019485026989855,7.529806537858352,7.393410164401576,7.536363938404511,7.276406413967585,7.396020685107892,7.313220387090301,7.418580902748128,7.293017679772782,7.2141232840300225,7.299797366758161,7.3171729768438585,7.2550556135761015,,,,,7.076831609026071,7.524472697510263,7.340619361278416,7.6008893015607795,7.429052202615423,7.09257996599421,7.574234212459921,7.247825887422543,7.215440227631099,7.369390658557356,7.313220387090301,7.387747439301219,7.316451407671748,7.373583536817392,7.449021928249363,7.34352573658563,7.345002171146584,7.3777589082278725,7.473178854243299,7.340109287306633,7.585634987411294,7.366266171054719,7.456321230730975,7.429944661398443,7.486921040667003,7.4919121758336775,7.340109287306633,7.390380532957511,7.4485143944388215,7.4102561928620965
Villa Soldati,,,,,,,,,,6.145142220540835,,,,,7.003065458786462,,7.070274208479912,7.090076835776092,7.05085612262281,6.624629023066217,6.973713246773935,6.840946609310027,6.753604599154879,7.070274208479912,6.514755380194856,6.645391014514646,6.7513031021666,6.786802668564475,6.475972862556599,6.746487131386015,6.746487131386015,6.484694408983593,6.804214600041297,6.6420521132491315,6.614768154300663,6.7912214627261855,6.461744076479623,6.598870998879753,6.54003049885682,6.6150856650193175,6.481893542966327,6.458805058934234,6.443465997648213,6.571283042360924,6.522092798170152,6.497855573806107,6.605939987455448,,,,,,,,6.458926952817506,6.977959537655385,6.312422975841526,6.433297299387021,6.410174881966167,6.502290170873972,6.3016194754118215,6.415278793884343,6.388030820074016,6.430029603642491,6.573386092557703,6.517794357409938,6.530440214290318,6.459150916986983,6.415278793884343,6.551080335043404,6.559885791648449,6.598870998879753,6.745236349484363,6.6150856650193175,6.753604599154879,6.730421263699221,6.82432970224658,6.700108221866614,6.755286685337864,6.722038133187044,6.730421263699221,6.69236382093591
Villa Urquiza,8.148683789830502,8.070906088787819,8.006367567650246,8.111728083308073,8.052878492334726,7.905897037286612,8.267752331584656,7.930206206684683,8.052878492334726,8.186951504545661,8.002343417350522,8.19409447788697,8.078280149240532,8.014878257318156,8.055557811841018,8.272070733383252,7.990172881730266,8.006367567650246,8.017417403836832,7.98311070548598,7.969666200799819,7.948500185329698,7.932259595496525,7.937374696163295,7.929406526514119,7.888584531993863,7.886566367837626,7.857622306389897,7.864319909994232,7.865431227019147,7.859137330667562,7.852216887822989,7.853898974005974,7.857947562531973,7.789158751855852,7.82974403197093,7.843464096713394,7.779285986870022,7.766887597016344,7.755053139369341,7.756387362382477,7.78704247431302,7.738103581055567,7.718685495198466,7.72396255229931,7.70144368876396,7.696212639346407,7.697752285532,7.8399193600125825,7.804243383560112,7.741221660220879,7.7513356629692085,7.722189673420802,7.720861774621062,7.774035590281631,7.74055204867854,7.70309340043863,7.728274565720095,7.698616165673742,7.72396255229931,7.733588900701041,7.702685153852024,7.732776524990683,7.769978789586016,7.77112360940195,7.739270710425565,7.767547211394831,7.746487776510418,7.770936185542344,7.824046010856292,7.794340856442377,7.784766036687852,7.873810372857161,7.847762537473608,7.876396058577029,7.821690297163833,7.837291237606313,7.819751086573412,7.858857815530877,7.843215926964012,7.870178943759207,7.8368682601618795
Villa del Parque,8.78352213939745,,8.099149301101212,7.623717137308254,8.180716954787025,7.7406644019172415,7.772752716468742,7.398378195430608,7.803843303538772,7.687913836531712,7.628301433730197,7.824046010856292,7.843848638152472,8.00523698527996,7.8675875302218685,7.706262975199909,7.57338443064819,7.757151776026261,7.7115680274296015,7.7440033031827555,7.801332943617059,7.750018601215549,7.698540929105999,7.698882867902286,7.680560403826105,7.704443138482922,7.6597429595650155,7.661527081358517,7.665440980679653,7.695213139013323,7.6255950721324535,7.654969680812358,7.637407456916937,7.622962177606815,7.600902459542082,7.664981316226605,7.596727088131602,7.6219558687399145,7.586374358979173,7.549405125159862,7.560713066718687,7.583095325845553,7.50475859898918,7.537462425523154,7.5392088905367425,7.511090035665857,7.495541943884256,7.4673710669175595,7.569649916037978,7.6336922823650735,7.529443495559938,7.55211229537265,7.4818430995260945,7.474994992028219,7.51249150219803,7.573117533964677,7.486632781214324,7.540277837725648,7.514483392309135,7.536363938404511,7.475068992535695,7.483119423885699,7.510415568921545,7.531376396893472,7.5319095880551306,7.576209846951711,7.5865137220899825,7.55170890688768,7.558667204524866,7.585236342797683,7.530609931824558,7.5778784194736835,7.6348040112177635,7.6627228515818135,7.6491196171794105,7.609636139510837,7.673843083943797,7.637716432664798,7.6644158652644085,7.627453211617241,7.665222425329642,7.617216633119909
Villanueva,7.793740661360963,7.660456990298672,,,7.555044038446324,,7.720610423608051,7.340619361278416,,4.922624416773543,,7.375408730882919,7.639904617345351,7.583660653107576,7.015385943174502,7.4673710669175595,7.3777589082278725,7.429944661398443,7.162647528610927,7.505592279737757,7.4673710669175595,7.396108046896069,7.475872109895489,7.462066014687866,6.586171654854675,7.252595765273867,7.319909375241098,7.40276741415935,7.369573323641434,7.508529139411067,7.476671779892833,7.3836641222972546,7.313220387090301,7.383178975697212,7.383178975697212,7.369573323641434,7.376469417398001,7.110696122978827,7.226209010100671,7.333423094407821,7.468413276496004,7.299797366758161,7.3726438075611025,7.45298232946546,7.414572881350589,7.444556389151389,7.347706563161471,7.418580902748128,7.468771330912473,7.386245522105192,7.145339514451141,6.671366500917907,7.418580902748128,7.4486100464727345,7.449021928249363,7.444848829568738,7.3433147855958545,7.428408991684391,7.45298232946546,7.418580902748128,7.395458485327274,7.444967657921323,7.4524824544238095,7.446002637950184,7.489032563698739,7.418580902748128,7.466149319667237,7.439307033265244,7.458932198271695,7.483710465402462,7.48469192786019,7.47830013744975,7.429944661398443,7.423644204704675,7.576209846951711,7.441837764912395,7.495541943884256,7.431743615331902,7.4673710669175595,7.418580902748128,7.476849810872103,7.494151122403318
